2026-03-22 14:13:23.169 | INFO     | app.pipelines.enbridge.scraper:_scrape_nn_single_tracked:244 - AG - 4.08s ---------------
2026-03-22 14:13:23.170 | INFO     | app.pipelines.enbridge.scraper:_scrape_nn_single_tracked:244 - TE - 4.08s ---------------
2026-03-22 14:13:24.634 | INFO     | app.pipelines.enbridge.silver_munger:_sync_point_locations:678 - NN 133 new locations saved for review → pending_locs_NN_20260322_141324.csv
2026-03-22 14:13:24.835 | INFO     | app.pipelines.enbridge.silver_munger:_sync_point_locations:678 - OA 41 new locations saved for review → pending_locs_OA_20260322_141324.csv
2026-03-22 14:13:26.253 | INFO     | app.core.azure_tables:update_Loc_configs:183 - Config cache cleared after LocConfigs upsert
2026-03-22 14:13:36.410 | INFO     | app.pipelines.enbridge.gold_munger:clean_directories:81 - Cleanup skipped (disabled for testing)
2026-03-22 14:13:36.411 | INFO     | app.pipelines.enbridge.runner:scrape_today:104 - *************** completed in 143.61s ***************
2026-03-22 14:13:36.415 | INFO     | app.reporter:generate_report:338 - Audit report written to /Users/saijagadeeshyadavalli/Coding/Particles/GasFundies/GFScrapePackage/reports/2026-03-22/audit_20260322_141336.html
2026-03-22 16:54:30.793 | INFO     | app.runner:scrape_today:54 - scrapeToday starting for 'enbridge'
2026-03-22 16:54:31.559 | INFO     | app.pipelines.enbridge.scraper:scrape_metadata:199 - metaDump completed in 0.68s
2026-03-22 16:54:31.560 | INFO     | app.pipelines.enbridge.runner:scrape_today:82 - scrapeToday - yesterday=datetime.datetime(2026, 3, 21, 16, 54, 31, 560036)
2026-03-22 16:54:44.373 | INFO     | app.pipelines.enbridge.scraper:scrape:87 - MNUS → long-way (configured)
2026-03-22 16:55:17.258 | INFO     | app.pipelines.enbridge.scraper:<lambda>:276 - TPGS short-way retry 1/3
2026-03-22 16:55:26.834 | INFO     | app.pipelines.enbridge.runner:scrape_today:89 - scrapeToday - today=datetime.datetime(2026, 3, 22, 16, 55, 26, 834533)
2026-03-22 16:55:41.564 | INFO     | app.pipelines.enbridge.scraper:scrape:87 - MNUS → long-way (configured)
2026-03-22 16:55:47.648 | INFO     | app.pipelines.enbridge.scraper:<lambda>:276 - EG short-way retry 1/3
2026-03-22 16:56:26.507 | INFO     | app.pipelines.enbridge.runner:scrape_today:95 - scrapeToday - NN today=datetime.datetime(2026, 3, 22, 16, 55, 26, 834533)
